image_path,reference,prediction,motif_mentioned,used_prompt_mode,ground_truth_class,predicted_class,classification_confidence
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 2 Batik Lana (Pakis Tutul).jpg,"The Daun Monstera is a beautiful representation of Malang batik, featuring a non-geometric pattern. Visually, the design is dominated by a combination of dark green colors, which intricately form the motifs of fern plants. This piece is crafted on Primisima cloth using natural dyes through hand-drawn (tulis) techniques. Philosophically, this artwork is i was inspired when i visited pujon (one of the sub-districts in malang regency) where there are lots of ferns. the dyes used are natural dyes that come from mango leaves and klutuk guava leaves.","the batik fabric features starfish motifs in white against a dark green background. each starfish is filled with small yellow dots that create a textured appearance within its shape. the motifs are arranged diagonally across the fabric, creating a dynamic pattern that repeats consistently throughout the design.",False,no_class,Malang,malang,0.8240655064582825
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/wahyu_tumurun65.jpg,"The batik fabric features the wahyu_tumurun motif, characterized by a dark brown background and light beige motifs. The main motifs appear to be stylized flowers or leaves, intricately detailed with small dots and lines that fill in the spaces between them. These dots and lines create a sense of depth and texture within each petal or leaf shape. The layout follows a repeating grid pattern, with motifs arranged diagonally across the fabric, creating a dynamic and visually engaging design.","the batik fabric features a central motif resembling a stylized bird with outstretched wings, surrounded by smaller floral patterns. the background is predominantly white, while the bird's body and wings are filled with intricate black and brown designs that resemble feathers. the surrounding flowers have white petals outlined in black, creating a striking contrast against the lighter background. the overall pattern appears to be arranged in a symmetrical manner around the central bird figure, with the flowers evenly distributed across the space.",False,no_class,wahyu_tumurun,wahyu_tumurun,0.9069711565971375
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/tribusono114.jpg,"The batik fabric features the tribusono motif, characterized by a predominantly orange background and intricate patterns in shades of red, blue, green, and yellow. The motifs include stylized leaves and abstract curvilinear forms that intertwine throughout the design. Small dots and lines fill the spaces between the larger elements, adding texture and depth. The pattern appears to be arranged in a somewhat random yet harmonious manner across the fabric, creating a visually engaging composition.","the batik fabric features a complex pattern dominated by a central motif resembling a stylized bird with outstretched wings, surrounded by smaller floral elements such as leaves and buds. the background is filled with small dots in various shades of brown and beige, creating a textured appearance that enhances the overall design. the primary colors used for the motifs include deep reds, oranges, yellows, greens, blues, and purples, which stand out against the lighter background. the layout appears to be arranged in a somewhat random yet harmonious manner, with no strict grid or symmetry observed.",False,no_class,tribusono,tribusono,0.9438661932945251
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/liong48.jpeg,"The batik fabric features the liong motif, characterized by a deep red background and vibrant orange, blue, white, and black motifs. The main motifs include stylized dragon-like figures with flowing tails and intricate scales, interspersed with circular and petal-shaped floral designs. These elements are filled with small dots and lines in various shades of blue, white, and black, creating a detailed texture within each shape. The layout follows a repeating grid pattern, with the motifs arranged diagonally across the fabric, ensuring a balanced and harmonious design throughout.","the batik fabric features a dragon motif in shades of blue, orange, and white against a deep red background. the dragon's body is intricately detailed with flowing scales and vibrant hues, while its head and tail feature more subdued tones. surrounding the dragon are smaller floral patterns in pink, yellow, and white, which include petals and leaves outlined in black. these flowers appear to be arranged in a somewhat random yet harmonious pattern across the fabric, creating a visually engaging design that balances symmetry and organic flow.",False,no_class,liong,liong,0.9741771221160889
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/jlamprang124.jpg,"The batik fabric features the jlamprang motif, characterized by a green background and orange motifs. The main motifs consist of circular patterns with intricate geometric designs inside them, including diamond shapes and cross-like elements. These circles are arranged in a repeating grid pattern across the fabric. The spaces between these larger motifs are filled with smaller, interconnected diamond shapes, creating a dense network that enhances the overall complexity of the design.","the batik features a repeating grid pattern with circular motifs at each intersection. these circles contain intricate designs resembling stylized leaves or feathers in shades of green against a red background. smaller dots and lines fill the spaces within these larger circles, adding texture and detail. the overall layout is symmetrical, creating a balanced and harmonious design across the entire fabric.",False,no_class,jlamprang,jlamprang,0.8893704414367676
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/bokor_kencono64.jpg,"The batik fabric features the bokor_kencono motif, characterized by a dark brown background and white motifs. The main motifs consist of intricate floral shapes with detailed petal-like structures and central decorative elements. These floral designs are interspersed with smaller, more ornate patterns that resemble leaves and tendrils. The spaces between these larger motifs are filled with small dots and lines in shades of brown and white, creating a textured effect. The overall pattern arrangement appears to be symmetrical, with each section mirroring the design above it, forming a cohesive and balanced composition across the entire fabric.","the batik features a complex pattern with teardrop-shaped motifs in white outlined against a dark brown background. these larger motifs contain intricate designs resembling stylized leaves or flowers within them. smaller, circular 'isen-isen' patterns fill the spaces between these larger shapes, adding texture and detail. the overall layout appears to be arranged in a somewhat random yet harmonious manner across the fabric, creating a visually rich and detailed design.",False,no_class,bokor_kencono,bokor_kencono,0.9863547682762146
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/jlamprang102.png,"The batik fabric features the jlamprang motif, characterized by a dark brown background and pink and gold motifs. The main motifs consist of circular shapes filled with intricate designs resembling stylized flowers or starbursts in pink, while the gold elements form detailed patterns within these circles. Small dots and lines in gold fill the spaces between the larger motifs, adding texture and depth. The layout follows a repeating grid pattern, creating a symmetrical and balanced design across the entire fabric.","the batik fabric features a repeating grid pattern with circular motifs in the center, surrounded by smaller circles forming a larger circle around each central motif. the background color is dark brown, while the motifs themselves come in shades of pink and gold. the central motifs appear to be stylized flowers or star-like shapes, filled with intricate details that resemble small dots or lines, creating a sense of depth within each shape. these inner elements include additional smaller circles and radiating lines, contributing to the complexity of the design. the overall layout follows a symmetrical arrangement, with each motif evenly spaced against the dark brown backdrop, ensuring a balanced and harmonious",False,no_class,jlamprang,jlamprang,0.9919488430023193
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/liong26.jpg,"The batik fabric features the liong motif, characterized by a white background and dark brown motifs. The main motifs include stylized dragon-like figures with intricate scales and flowing tails, interspersed with small flower-like patterns. These elements are filled with 'isen-isen', which appear as fine, delicate lines and dots, creating a textured effect throughout the design. The layout follows a repeating grid pattern, with the motifs arranged in a symmetrical manner across the fabric.","the batik fabric features a dragon motif in dark brown against a white background. the dragon's scales have small black dots for texture, while its body includes larger, more defined patterns resembling leaves or scales. surrounding the dragon are smaller flower-like motifs in shades of dark brown and light gray, interspersed with small black dots that create a sense of depth and detail within each petal shape. these elements are arranged symmetrically around the central dragon figure, creating a balanced and harmonious design.",False,no_class,liong,liong,0.9949755668640137
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/buketan60.jpg,"The batik fabric features the buketan motif, characterized by a dark green background and vibrant pink, blue, white, and purple motifs. The main motifs include large flowers such as irises in shades of pink and blue, along with smaller blossoms like daisies in white and light pink hues. These flowers are interspersed with clusters of small, dense flowers resembling hydrangeas in various pastel tones. The 'isen-isen' elements consist of fine, delicate lines that fill the spaces between the larger motifs, adding texture and depth to the design. The pattern appears to be arranged in a somewhat scattered manner across the fabric, creating a natural and organic feel.","the batik fabric features a variety of floral motifs including irises in shades of blue and pink, daisies in white, and hydrangeas in light purple. the background is predominantly dark green, providing a stark contrast that highlights the vibrant colors of the flowers. the motifs appear to be arranged in a somewhat random yet harmonious pattern across the fabric, creating a visually appealing composition. there are no discernible 'isen-isen' elements within the spaces between the flowers; instead, the focus remains on the large, detailed representations of each flower type.",False,no_class,buketan,buketan,0.9905076026916504
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 28 Batik Kantil (Cendrawasih).jpg,"The Cendrawasih is a beautiful representation of Malang batik, featuring a non-geometric pattern. Visually, the design is dominated by a combination of brown and blue colors, which intricately form the motifs of lotus, kantil and cendrawasih bird. This piece is crafted on Primisima cloth using synthetic dyes through hand-drawn (tulis) techniques. Philosophically, this artwork is this batik motif is inspired by the elegance of birds of paradise found on the internet, combined with the alluring beauty of flowers. this combination creates a harmonious design that reflects the natural beauty, exoticism and luxury of indonesian culture.","the batik features a repeating grid pattern with small dots and lines filling the spaces between larger motifs. the background color is a deep brown, while the motifs include light blue birds and red flowers. the birds have white bodies and blue wings, and they appear to be flying in various directions across the fabric. the flowers are depicted in shades of red and blue, with some having intricate petal patterns. the overall layout appears to be symmetrical, with the motifs arranged in a structured manner that creates a harmonious design throughout the entire piece.",False,no_class,Malang,lamongan,0.48235800862312317
